url,name,api,api_data,quality,quality_reported_at,temperature,temperature_reported_at
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/arna/holmen,Holmen,/api/portlet/badeplass/012,"{'quality': 'Mindre god', 'quality_reported_at': 'Sist målt: 22. august', 'temperature': '15,6°C', 'temperature_reported_at': 'Sist målt: 17. august klokken 08:35'}",Mindre god,2023-08-22T00:00:00,15.6,2023-08-17T08:35:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/arna/garnes,Garnes,/api/portlet/badeplass/017,"{'quality': 'God', 'quality_reported_at': 'Sist målt: 21. august', 'temperature': '17,8°C', 'temperature_reported_at': 'Sist målt: 7. august klokken 08:20'}",God,2023-08-21T00:00:00,17.8,2023-08-07T08:20:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/arna/kalvtrevikaheggelandsvika,Kalvtrevika/Heggelandsvika,/api/portlet/badeplass/022,"{'quality': 'Mindre god', 'quality_reported_at': 'Sist målt: 21. august', 'temperature': '15,6°C', 'temperature_reported_at': 'Sist målt: 17. august klokken 09:15'}",Mindre god,2023-08-21T00:00:00,15.6,2023-08-17T09:15:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/bergenhus/helleneset,Helleneset,/api/portlet/badeplass/011,"{'quality': 'God', 'quality_reported_at': 'Sist målt: 16. august', 'temperature': '16,4°C', 'temperature_reported_at': 'Sist målt: 16. august klokken 10:05'}",God,2023-08-16T00:00:00,16.4,2023-08-16T10:05:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/bergenhus/nordnes-sjobad,Nordnes Sjøbad,/api/portlet/badeplass/035,"{'quality': 'God', 'quality_reported_at': 'Sist målt: 22. august', 'temperature': '15,9°C', 'temperature_reported_at': 'Sist målt: 16. august klokken 10:45'}",God,2023-08-22T00:00:00,15.9,2023-08-16T10:45:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/bergenhus/sandviken-sjobad,Sandviken sjøbad,/api/portlet/badeplass/027,"{'quality': 'Mindre god', 'quality_reported_at': 'Sist målt: 22. august', 'temperature': '16,0°C', 'temperature_reported_at': 'Sist målt: 16. august klokken 10:20'}",Mindre god,2023-08-22T00:00:00,16.0,2023-08-16T10:20:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/bergenhus/marineholmen-sandstrand,Marineholmen sandstrand,/api/portlet/badeplass/034,"{'quality': 'Mindre god', 'quality_reported_at': 'Sist målt: 2. august', 'temperature': '19,3°C', 'temperature_reported_at': 'Sist målt: 2. august klokken 08:15'}",Mindre god,2023-08-02T00:00:00,19.3,2023-08-02T08:15:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/fana/mjolkevika,Mjølkevika,/api/portlet/badeplass/014,"{'quality': 'Ukjent', 'quality_reported_at': 'Sist målt: 22. august', 'temperature': '16,6°C', 'temperature_reported_at': 'Sist målt: 17. august klokken 10:15'}",Ukjent,2023-08-22T00:00:00,16.6,2023-08-17T10:15:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/fana/skjoldabukta,Skjoldabukta,/api/portlet/badeplass/028,"{'quality': 'Mindre god', 'quality_reported_at': 'Sist målt: 22. august', 'temperature': '16,1°C', 'temperature_reported_at': 'Sist målt: 16. august klokken 12:40'}",Mindre god,2023-08-22T00:00:00,16.1,2023-08-16T12:40:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/fana/gamlehaugen,Gamlehaugen,/api/portlet/badeplass/016,"{'quality': 'God', 'quality_reported_at': 'Sist målt: 22. august', 'temperature': '16,7°C', 'temperature_reported_at': 'Sist målt: 16. august klokken 12:20'}",God,2023-08-22T00:00:00,16.7,2023-08-16T12:20:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/fana/notabunesetsaganeset,Notabuneset/Saganeset,/api/portlet/badeplass/026,"{'quality': 'Mindre god', 'quality_reported_at': 'Sist målt: 22. august', 'temperature': '16,6°C', 'temperature_reported_at': 'Sist målt: 17. august klokken 10:00'}",Mindre god,2023-08-22T00:00:00,16.6,2023-08-17T10:00:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/fyllingsdalen/kyrkjetangen,Kyrkjetangen,/api/portlet/badeplass/013,"{'quality': 'Mindre god', 'quality_reported_at': 'Sist målt: 16. august', 'temperature': '17,3°C', 'temperature_reported_at': 'Sist målt: 16. august klokken 12:05'}",Mindre god,2023-08-16T00:00:00,17.3,2023-08-16T12:05:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/fyllingsdalen/storavatnet-krohnegarden,Storavatnet - Krohnegården,/api/portlet/badeplass/023,"{'quality': 'Mindre god', 'quality_reported_at': 'Sist målt: 10. august', 'temperature': '16,8°C', 'temperature_reported_at': 'Sist målt: 17. august klokken 12:20'}",Mindre god,2023-08-10T00:00:00,16.8,2023-08-17T12:20:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/laksevag/tennebekk,Tennebekk,/api/portlet/badeplass/015,"{'quality': 'Mindre god', 'quality_reported_at': 'Sist målt: 10. august', 'temperature': '17,1°C', 'temperature_reported_at': 'Sist målt: 17. august klokken 12:05'}",Mindre god,2023-08-10T00:00:00,17.1,2023-08-17T12:05:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/laksevag/godvik,Godvik,/api/portlet/badeplass/018,"{'quality': 'God', 'quality_reported_at': 'Sist målt: 22. august', 'temperature': '15,7°C', 'temperature_reported_at': 'Sist målt: 17. august klokken 11:45'}",God,2023-08-22T00:00:00,15.7,2023-08-17T11:45:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/ytrebygda/sandholna,Sandholna,/api/portlet/badeplass/033,"{'quality': 'God', 'quality_reported_at': 'Sist målt: 1. august', 'temperature': '19,5°C', 'temperature_reported_at': 'Sist målt: 1. august klokken 09:55'}",God,2023-08-01T00:00:00,19.5,2023-08-01T09:55:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/ytrebygda/gronevika,Grønevika,/api/portlet/badeplass/019,"{'quality': 'God', 'quality_reported_at': 'Sist målt: 17. august', 'temperature': '16,7°C', 'temperature_reported_at': 'Sist målt: 17. august klokken 10:40'}",God,2023-08-17T00:00:00,16.7,2023-08-17T10:40:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/ytrebygda/lonninghavn,Lønninghavn,/api/portlet/badeplass/024,"{'quality': 'God', 'quality_reported_at': 'Sist målt: 22. august', 'temperature': '16,4°C', 'temperature_reported_at': 'Sist målt: 17. august klokken 11:15'}",God,2023-08-22T00:00:00,16.4,2023-08-17T11:15:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/asane/gronnskjaret,Grønnskjæret,/api/portlet/badeplass/020,"{'quality': 'Mindre god', 'quality_reported_at': 'Sist målt: 16. august', 'temperature': '15,4°C', 'temperature_reported_at': 'Sist målt: 16. august klokken 09:00'}",Mindre god,2023-08-16T00:00:00,15.4,2023-08-16T09:00:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/asane/vollane,Vollane,/api/portlet/badeplass/032,"{'quality': 'Mindre god', 'quality_reported_at': 'Sist målt: 21. august', 'temperature': '16,1°C', 'temperature_reported_at': 'Sist målt: 16. august klokken 09:25'}",Mindre god,2023-08-21T00:00:00,16.1,2023-08-16T09:25:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/asane/tommervagen,Tømmervågen,/api/portlet/badeplass/031,"{'quality': 'God', 'quality_reported_at': 'Sist målt: 21. august', 'temperature': '16,3°C', 'temperature_reported_at': 'Sist målt: 16. august klokken 09:45'}",God,2023-08-21T00:00:00,16.3,2023-08-16T09:45:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/asane/storakervika,Storåkervika,/api/portlet/badeplass/029,"{'quality': 'God', 'quality_reported_at': 'Sist målt: 21. august', 'temperature': '15,0°C', 'temperature_reported_at': 'Sist målt: 16. august klokken 08:15'}",God,2023-08-21T00:00:00,15.0,2023-08-16T08:15:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/asane/toppesanden,Toppesanden,/api/portlet/badeplass/030,"{'quality': 'Mindre god', 'quality_reported_at': 'Sist målt: 21. august', 'temperature': '15,5°C', 'temperature_reported_at': 'Sist målt: 16. august klokken 08:35'}",Mindre god,2023-08-21T00:00:00,15.5,2023-08-16T08:35:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/asane/hordvikhavn,Hordvikhavn,/api/portlet/badeplass/021,"{'quality': 'Mindre god', 'quality_reported_at': 'Sist målt: 21. august', 'temperature': '15,7°C', 'temperature_reported_at': 'Sist målt: 17. august klokken 08:10'}",Mindre god,2023-08-21T00:00:00,15.7,2023-08-17T08:10:00
