url,name,api,api_data,quality,quality_reported_at,temperature,temperature_reported_at
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/arna/holmen,Holmen,,,,,,
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/arna/garnes,Garnes,/api/portlet/badeplass/017,"{'quality': 'Mindre god', 'quality_reported_at': 'Sist målt: 21. juni', 'temperature': '19,0°C', 'temperature_reported_at': 'Sist målt: 21. juni klokken 08:20'}",Mindre god,2023-06-21T00:00:00,19.0,2023-06-21T08:20:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/arna/kalvtrevikaheggelandsvika,Kalvtrevika/Heggelandsvika,,,,,,
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/arna/haukelandsvatnet,Haukelandsvatnet,,,,,,
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/bergenhus/helleneset,Helleneset,/api/portlet/badeplass/011,"{'quality': 'God', 'quality_reported_at': 'Sist målt: 20. juni', 'temperature': '19,9°C', 'temperature_reported_at': 'Sist målt: 20. juni klokken 12:05'}",God,2023-06-20T00:00:00,19.9,2023-06-20T12:05:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/bergenhus/nordnes-sjobad,Nordnes Sjøbad,/api/portlet/badeplass/035,"{'quality': 'Mindre god', 'quality_reported_at': 'Sist målt: 21. juni', 'temperature': '19,3°C', 'temperature_reported_at': 'Sist målt: 21. juni klokken 10:20'}",Mindre god,2023-06-21T00:00:00,19.3,2023-06-21T10:20:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/bergenhus/sandviken-sjobad,Sandviken sjøbad,/api/portlet/badeplass/027,"{'quality': 'Mindre god', 'quality_reported_at': 'Sist målt: 21. juni', 'temperature': '20,2°C', 'temperature_reported_at': 'Sist målt: 20. juni klokken 12:20'}",Mindre god,2023-06-21T00:00:00,20.2,2023-06-20T12:20:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/bergenhus/marineholmen-sandstrand,Marineholmen sandstrand,/api/portlet/badeplass/034,"{'quality': 'Mindre god', 'quality_reported_at': 'Sist målt: 21. juni', 'temperature': '19,4°C', 'temperature_reported_at': 'Sist målt: 21. juni klokken 10:40'}",Mindre god,2023-06-21T00:00:00,19.4,2023-06-21T10:40:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/fana/mjolkevika,Mjølkevika,/api/portlet/badeplass/014,"{'quality': 'God', 'quality_reported_at': 'Sist målt: 21. juni', 'temperature': '20,6°C', 'temperature_reported_at': 'Sist målt: 21. juni klokken 09:45'}",God,2023-06-21T00:00:00,20.6,2023-06-21T09:45:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/fana/skjoldabukta,Skjoldabukta,/api/portlet/badeplass/028,"{'quality': 'God', 'quality_reported_at': 'Sist målt: 21. juni', 'temperature': '20,9°C', 'temperature_reported_at': 'Sist målt: 21. juni klokken 09:25'}",God,2023-06-21T00:00:00,20.9,2023-06-21T09:25:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/fana/gamlehaugen,Gamlehaugen,/api/portlet/badeplass/016,"{'quality': 'God', 'quality_reported_at': 'Sist målt: 19. juni', 'temperature': '20,8°C', 'temperature_reported_at': 'Sist målt: 19. juni klokken 08:20'}",God,2023-06-19T00:00:00,20.8,2023-06-19T08:20:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/fana/notabunesetsaganeset,Notabuneset/Saganeset,/api/portlet/badeplass/026,"{'quality': 'God', 'quality_reported_at': 'Sist målt: 19. juni', 'temperature': '19,6°C', 'temperature_reported_at': 'Sist målt: 19. juni klokken 10:45'}",God,2023-06-19T00:00:00,19.6,2023-06-19T10:45:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/fyllingsdalen/kyrkjetangen,Kyrkjetangen,/api/portlet/badeplass/013,"{'quality': 'God', 'quality_reported_at': 'Sist målt: 19. juni', 'temperature': '19,4°C', 'temperature_reported_at': 'Sist målt: 19. juni klokken 08:35'}",God,2023-06-19T00:00:00,19.4,2023-06-19T08:35:00
https://www.bergen.kommune.no/hvaskjer/tema/badevann-og-parker/badeplasser/fyllingsdalen/storavatnet-krohnegarden,Storavatnet - Krohnegården,/api/portlet/badeplass/023,"{'quality': 'God', 'quality_reported_at': 'Sist målt: 21. juni', 'temperature': '22,5°C', 'temperature_reported_at': 'Sist målt: 21. juni klokken 12:35'}",God,2023-06-21T00:00:00,22.5,2023-06-21T12:35:00
